file	unit_number	table_or_group	localization_or_lookup_key	source_hash	zh_tw_hash	source_ref	zh_tw_ref	unit_kind	review_touched	glossary_hit	lookup_used	ai_rechecked	result	reason_codes	batch_id	placeholder_status	lookup_status
Main_Modules/WEAPONS_Blessings_Perks.lua	32	localization_table	loc_trait_bespoke_guaranteed_melee_crit_on_activated_kill_desc	E0E46FAC25C90EFF69D5BB45B6C5B91D27BF1E0DC3348BD0412D5A9FDD8043AE	8A560A0340BA4B876CF648E94261D1F6E14F32A923A8872EE8A335FD466C52C4	Main_Modules/WEAPONS_Blessings_Perks.lua:520	Main_Modules/WEAPONS_Blessings_Perks.lua:523	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-003	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	33	localization_table	loc_trait_bespoke_increase_power_on_hit_desc	70250CF7DBA88BC52F31C776554BDFE388E87777EF81B48E4AEF87D81E728A27	19D22819BF479CD4CBC71FC49A09482AF05B4BDFCC354B64A20A77AACCA3B07D	Main_Modules/WEAPONS_Blessings_Perks.lua:538	Main_Modules/WEAPONS_Blessings_Perks.lua:543	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-003	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	34	localization_table	loc_trait_bespoke_increase_power_on_kill_desc	7C28C239FDC0851371A21AA004FC7CFB4E923474419717B10FCE2DE640D6ABC8	AC4252E391033FE25D5398903E6CC116C0C33D2534CD3ACCD26A218F98AE2111	Main_Modules/WEAPONS_Blessings_Perks.lua:557	Main_Modules/WEAPONS_Blessings_Perks.lua:563	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-003	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	35	localization_table	loc_trait_bespoke_movement_speed_on_activation_desc	1A234B4FAAE58F802FD6C371211F2D20E77C280C3584197368C3AA60DCFE1630	9BB49BF4C041B368A26007E41E5292EE52D1D738C138E41AC2D9EB919147C05A	Main_Modules/WEAPONS_Blessings_Perks.lua:577	Main_Modules/WEAPONS_Blessings_Perks.lua:580	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-003	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	36	localization_table	loc_trait_bespoke_power_bonus_based_on_charge_time_desc	E980302DE9C050040811E03324E96EED5D0510435B620F64EDC5D7C45B093EE9	C7D4A22641A978C52B91B8557AAC771D86342EC19782CF918146C6751007115A	Main_Modules/WEAPONS_Blessings_Perks.lua:594	Main_Modules/WEAPONS_Blessings_Perks.lua:599	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-003	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	37	localization_table	loc_trait_bespoke_targets_receive_rending_debuff_desc	E33256C7CF08841ED6BBADC9867CFE302FCC4CB16959BBFAF102C1383F1BA05F	1B5AEA15CC8D1DA17CA476B93E9043D0FD9AAEC3DA6CDC10E16C8D70F18B76A4	Main_Modules/WEAPONS_Blessings_Perks.lua:613	Main_Modules/WEAPONS_Blessings_Perks.lua:618	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-003	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	38	localization_table	loc_trait_bespoke_chained_hits_increases_cleave_desc	D29B904ABD499BF2F259DEEA02A10FAE5E77304C30C86C0250385FB9AAB1A84D	4015421DF50F2D9C6EA28B039F506490F9AE004E4742FA5E3D5EA7D9220EEA63	Main_Modules/WEAPONS_Blessings_Perks.lua:634	Main_Modules/WEAPONS_Blessings_Perks.lua:640	localization_table	yes	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-003	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	39	localization_table	loc_trait_bespoke_chained_hits_increases_crit_chance_desc	2AFC16FDC958B2490070700FBA432CAACE06FD52C1CCC55893C379AE45F39B9B	54B258D8F91FE754B3FB88B31BDC28E06FE48715200014EEDBF821765EF7FBF9	Main_Modules/WEAPONS_Blessings_Perks.lua:655	Main_Modules/WEAPONS_Blessings_Perks.lua:661	localization_table	yes	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-003	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	40	localization_table	loc_trait_bespoke_increased_attack_cleave_on_multiple_hits_desc	2442A95DE9A1E161C8D5FF1C13F2BD4B9EBB2F0D9ACCB031087007B41F963AA5	5FDDD17B4E6200BAC000CA25CA5AC834A3FC578C2EB8B8536EBC6A3A33C2EF08	Main_Modules/WEAPONS_Blessings_Perks.lua:677	Main_Modules/WEAPONS_Blessings_Perks.lua:682	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-003	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	41	localization_table	loc_trait_bespoke_increased_melee_damage_on_multiple_hits_desc	F6A38C9BC8ADB4BC605A08FB9936907A5E6F613DDEAB86B6EDECF9F02C2BCC45	B60553A64B5A87D9D7D0C412A487D55240879E988DC5105FEC015D5BACCD6555	Main_Modules/WEAPONS_Blessings_Perks.lua:696	Main_Modules/WEAPONS_Blessings_Perks.lua:701	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-003	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	42	localization_table	loc_trait_bespoke_infinite_melee_cleave_on_crit_desc	B82DCA9632234C939657B068987BA35AA03136CD03112BBD52DFB8EB1672D5F4	61155562A3CEF048C6E0C1A896DB79BA95A1B22965BE72EDA6C3401A0D78D00E	Main_Modules/WEAPONS_Blessings_Perks.lua:715	Main_Modules/WEAPONS_Blessings_Perks.lua:720	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-003	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	43	localization_table	loc_trait_bespoke_chained_hits_increases_power_desc	26CAAC6B687C0AFC0746A7BCF9DDA271530C9794C9CCC2529D66B38C366E14D3	0D3A77E2280B5CF0CB65B9C96C2E3325FE393D67EA6496F65223B4EE7DA81A38	Main_Modules/WEAPONS_Blessings_Perks.lua:734	Main_Modules/WEAPONS_Blessings_Perks.lua:740	localization_table	yes	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-003	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	44	localization_table	loc_trait_bespoke_infinite_cleave_on_weakspot_kill_desc	7DEF04C1B51C6E128BEC4BA2FEA663B1B155E1DED27BB72BE91159DCE8C681D8	32DD87AA0A5A6459B671A98F3B7BEB28B08639785E25ED6EB615983ACF57E02C	Main_Modules/WEAPONS_Blessings_Perks.lua:754	Main_Modules/WEAPONS_Blessings_Perks.lua:757	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-003	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	45	localization_table	loc_trait_bespoke_infinite_melee_cleave_on_weakspot_kill_desc	7DEF04C1B51C6E128BEC4BA2FEA663B1B155E1DED27BB72BE91159DCE8C681D8	32DD87AA0A5A6459B671A98F3B7BEB28B08639785E25ED6EB615983ACF57E02C	Main_Modules/WEAPONS_Blessings_Perks.lua:771	Main_Modules/WEAPONS_Blessings_Perks.lua:774	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-003	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	46	localization_table	loc_trait_bespoke_power_bonus_on_first_attack_desc	121695856656BB5984A93CB12A7DECBB6902719B6C1DA2E1037BC003465459A6	352C9AC748B6C99D49A981A16F66A5FC8326BDE73563A47BD489EB136AC59D6C	Main_Modules/WEAPONS_Blessings_Perks.lua:788	Main_Modules/WEAPONS_Blessings_Perks.lua:793	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-004	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	47	localization_table	loc_trait_bespoke_power_bonus_scaled_on_stamina_desc	E323113D1C9A898FB191C5BE1422719761DADEDB2C992002B70B142CC65C0FBC	21F927268DF131545E8569852688F714CFA6C871591BF3BF47D47ACC7A844677	Main_Modules/WEAPONS_Blessings_Perks.lua:807	Main_Modules/WEAPONS_Blessings_Perks.lua:814	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-004	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	48	localization_table	loc_trait_bespoke_stacking_rending_on_one_hit_kills_desc	D37E1F449C6AC96FB7A04DD2FD0763B48DB1EC499EE56317237904BAA44A0075	2762765C32EFE49F680B942368C877DC041BA2A34C1661BF1F744EBA7CF76331	Main_Modules/WEAPONS_Blessings_Perks.lua:829	Main_Modules/WEAPONS_Blessings_Perks.lua:835	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-004	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	49	localization_table	loc_trait_bespoke_dodge_count_reset_on_weakspot_hit_and_weakspot_damage_desc	F5D8E7FDA29508D8C4C6EB0918CDA84023EB0A826D25BEC03B28D6F538676074	AE9EB5BC9F3C42DE48242CEBAAF799E872F2925C9D58DAC81121D248F2076041	Main_Modules/WEAPONS_Blessings_Perks.lua:851	Main_Modules/WEAPONS_Blessings_Perks.lua:854	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-004	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	50	localization_table	loc_trait_bespoke_guaranteed_melee_crit_after_crit_weakspot_kill_new_desc	38FE6A13DBB4C9CE279426444B03802D484D8B7D1BE42146C003DF196FE855F2	E0FEFB039D2CFA934B880468C3387AA814C4A3CB645A0D42B9FC0F53C40A9BAE	Main_Modules/WEAPONS_Blessings_Perks.lua:868	Main_Modules/WEAPONS_Blessings_Perks.lua:871	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-004	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	51	localization_table	loc_trait_bespoke_power_bonus_on_same_enemy_attacks_desc	2EE5CBE31CF18727B8D43CEAF3B549316B850783AACD312DDBD673C0E6856CC9	844C8108CEB88EBCD1677D001D36F90FAEEAE39719D9EADDA3D994D936CCED58	Main_Modules/WEAPONS_Blessings_Perks.lua:885	Main_Modules/WEAPONS_Blessings_Perks.lua:891	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-004	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	52	localization_table	loc_trait_bespoke_bleed_on_crit_melee_desc	03250D0C85E78E3F81EA25BC754F6021AC06166BC66103D2293E5AF29DAAD81A	676B1565A2C044D7EFEDBC514083958768DE4D33A78EE3FC0DB5D0BFBC47DD97	Main_Modules/WEAPONS_Blessings_Perks.lua:907	Main_Modules/WEAPONS_Blessings_Perks.lua:913	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-004	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	53	localization_table	loc_trait_bespoke_bleed_on_non_weakspot_hit_desc	11C6ED152E3151DCEFE76E285E2400C49FE0AE080ADEE17115440C0220B54C9B	AD084C3927DE1FEDE34047445AA034BC45F63EEFD10E69946131E3A5DB34C8D4	Main_Modules/WEAPONS_Blessings_Perks.lua:927	Main_Modules/WEAPONS_Blessings_Perks.lua:934	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-004	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	54	localization_table	loc_trait_bespoke_chained_weakspot_hits_increases_power_desc	7E4C4587A193EC209DD68A85AC6F61FC08A2E4580B237AB3FB52A389EDFB0F2C	9CAC5CC91199B7C1FB19F5CEB609F1BCE08BCCA73D67844868B3A57D3CFF82B9	Main_Modules/WEAPONS_Blessings_Perks.lua:950	Main_Modules/WEAPONS_Blessings_Perks.lua:957	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-004	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	55	localization_table	loc_trait_bespoke_dodge_grants_crit_chance_desc	8A5E81D069A76E234726AA26AA892546163BC5756863B42E8E8C0186C4787E9D	72EAC70037227A6A4F2899EE5CCFF4D2DFBEAF42B8FFB4C2265CA91759C83D65	Main_Modules/WEAPONS_Blessings_Perks.lua:973	Main_Modules/WEAPONS_Blessings_Perks.lua:978	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-004	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	56	localization_table	loc_trait_bespoke_dodge_grants_finesse_bonus_desc	5206BE2C90B36076DE5A4CEA2F2EC6F41EBC8285387355EBAF152E93E424FA05	4D0C9100106FD50A2D8F010EA307D4DC5260CD0E5A424E2698F1106C591E59A8	Main_Modules/WEAPONS_Blessings_Perks.lua:994	Main_Modules/WEAPONS_Blessings_Perks.lua:999	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-004	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	57	localization_table	loc_trait_bespoke_heavy_chained_hits_increases_killing_blow_chance_desc	DDF6EA51F150C74C998CAED0EC5045BB258DC2E068A85B4C98782602B92F7733	2F54D3F6DFD1AE61D31BBE05816CF420E545645FA6DAE5A14E1E5354A5162BAF	Main_Modules/WEAPONS_Blessings_Perks.lua:1013	Main_Modules/WEAPONS_Blessings_Perks.lua:1017	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-004	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	58	localization_table	loc_trait_bespoke_increased_crit_chance_after_punching_staggered_enemy_desc	93F385B8FE3F9B862FBD3D781242ED77BC663A0A790F7A35F20F55AD0666D0E7	E4904BFCCD52310B651814A62D4BE0C115B6B955BDE9C2831F795A1F51ACA387	Main_Modules/WEAPONS_Blessings_Perks.lua:1032	Main_Modules/WEAPONS_Blessings_Perks.lua:1037	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-004	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	59	localization_table	loc_trait_bespoke_increased_weakspot_damage_on_bleeding_desc	539DF927C46A080894F9C9D5956784FE26EB5B827B45DB57304965585794115C	E9D347F5FF33922676743F71019341B5DE48FCEDF940FE381172C702EFAB5C01	Main_Modules/WEAPONS_Blessings_Perks.lua:1052	Main_Modules/WEAPONS_Blessings_Perks.lua:1055	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-004	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	60	localization_table	loc_trait_bespoke_rending_on_backstabs_desc	3E5334C0182D8898BAAD5A4A787ACF23049956DE50C26A58E33AADC1D6F2DC4D	3360474BC08D46692D4A1AE4CF1C51CEB1AB826E864CB913700686E5F028DF18	Main_Modules/WEAPONS_Blessings_Perks.lua:1069	Main_Modules/WEAPONS_Blessings_Perks.lua:1075	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-004	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	61	localization_table	loc_trait_bespoke_stacking_rending_debuff_on_weakspot_desc	0223D1ABF1A86926993619C7084A20E32BF4D12B056D4C27B922810B012D655E	D8CDB99904B4B3B349B57A67340EEC47CD461D4EB60673F50AB73CFDAA0B1316	Main_Modules/WEAPONS_Blessings_Perks.lua:1091	Main_Modules/WEAPONS_Blessings_Perks.lua:1100	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-005	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	62	localization_table	loc_trait_bespoke_consecutive_hits_increases_stagger_desc	817B3A03964F233BA96657B3423198376F7D9EE096ADBBFCD8904A8AB13CCA77	9B3E257B4F24B32CB7A9A9502F1B2CBF10216EA11B557A269F5D4E83A8336ED1	Main_Modules/WEAPONS_Blessings_Perks.lua:1133	Main_Modules/WEAPONS_Blessings_Perks.lua:1138	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-005	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	63	localization_table	loc_trait_bespoke_increase_stagger_per_hit_in_sweep_desc	D4047E0099D401302E1AB8A41679E4F993E7F6CD3EC65AFD90B4EAF290828F70	AAF8BFAB086F961502EA9A41795A7628C3A8020E4B744B816B7B13C85A6A6B4C	Main_Modules/WEAPONS_Blessings_Perks.lua:1153	Main_Modules/WEAPONS_Blessings_Perks.lua:1159	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-005	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	64	localization_table	loc_trait_bespoke_stacking_increase_impact_on_hit_desc	58EC687F569EB5DE6FAAF71860B3F9AB79B46E85A722CA80442ADA744A222ACC	9461EF3631FF2115CF748A02B465D8B9CF754E926EAE8AD016AB7574A0576A24	Main_Modules/WEAPONS_Blessings_Perks.lua:1174	Main_Modules/WEAPONS_Blessings_Perks.lua:1179	localization_table	yes	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-005	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	65	localization_table	loc_trait_bespoke_staggered_targets_receive_increased_damage_debuff_desc	0E218933763790C61B1A7B03D20400FC55BDBB8E2BF351B313D5EB1EA178C129	D0D2B32490825A6DAE12D2DFA1445798FDF67D3D0F377AAE40CC07E45C98932D	Main_Modules/WEAPONS_Blessings_Perks.lua:1194	Main_Modules/WEAPONS_Blessings_Perks.lua:1199	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-005	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	66	localization_table	loc_trait_bespoke_staggered_targets_receive_increased_stagger_debuff_desc	5774CCD23628FDF10D26B40580E61B420A65480503BB156F4D407C2BC3B2AB02	2DF6FF30DD4BB99B391B0E7B9539DE378B17491C1AC004857998F3FCF0EC28F4	Main_Modules/WEAPONS_Blessings_Perks.lua:1214	Main_Modules/WEAPONS_Blessings_Perks.lua:1219	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-005	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	67	localization_table	loc_trait_bespoke_increased_crit_chance_on_weakspot_kill_desc	D275B7F76EBD01E4CAEFE509B78C3074B3EA48776639A16DAD72C25FD1493FFA	CC583BDA6C0BDAE5DC446B5525EF48DDD5B81348B854CA6A99A308C544D19991	Main_Modules/WEAPONS_Blessings_Perks.lua:1234	Main_Modules/WEAPONS_Blessings_Perks.lua:1239	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-005	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	68	localization_table	loc_trait_bespoke_pass_past_armor_on_crit_new_desc	D4A8DA2BCECB2A46BB8BDC91D2ECCB456C4C3ED58EF6D6FD02F655FCA93D4D53	B944073CD74559C5F4839E7EC48A5DD980B4B98A8D9AD9E6956E42BA512BE1A0	Main_Modules/WEAPONS_Blessings_Perks.lua:1254	Main_Modules/WEAPONS_Blessings_Perks.lua:1258	localization_table	yes	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-005	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	69	localization_table	loc_trait_bespoke_stacking_melee_rending_on_cleave_desc	32FA4AC0EC26AC7B9AA85C1E668EE25624CDD49DD599974CB7C87242A01B77AA	5E0BEBBB46EC39438B5548C3E359F1CC3D173AEBB41E6EDF50FFEE9820FC8B35	Main_Modules/WEAPONS_Blessings_Perks.lua:1273	Main_Modules/WEAPONS_Blessings_Perks.lua:1279	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-005	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	70	localization_table	loc_trait_bespoke_can_block_ranged_desc	57D0E5BDE4FF2EA44B04BE8AAF81203BEDED206CF0BFCE9E823DCBE647D4F46C	FAE22E6BD5659FA68A426890BDEF49869EF0C811FC83EF0D3DAA09E3BD0BD3A9	Main_Modules/WEAPONS_Blessings_Perks.lua:1294	Main_Modules/WEAPONS_Blessings_Perks.lua:1297	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-005	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	71	localization_table	loc_trait_bespoke_toughness_recovery_on_multiple_hits_desc	1F09C18357C46B3583ACF27F3906080D7E16C033D9CFB08B4497B4AA555C5756	0909F28DDEAD117880B02FCCCD251BFC7045F1DC8F67357D859CD1E14FDABD4C	Main_Modules/WEAPONS_Blessings_Perks.lua:1312	Main_Modules/WEAPONS_Blessings_Perks.lua:1317	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-005	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	72	localization_table	loc_trait_bespoke_vent_warp_charge_on_multiple_hits_desc	63129023A9E3804A6A077133EBB647E354EEEF0C44E4C20A2B76B3F3A4DC2205	0DFF68174BF95EA6E6CDC70E5B7982D298EC21B5B107E3E881CF0C2BF62223FA	Main_Modules/WEAPONS_Blessings_Perks.lua:1332	Main_Modules/WEAPONS_Blessings_Perks.lua:1338	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-005	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	73	localization_table	loc_trait_bespoke_warp_burninating_on_crit_desc	7F2B1720A9622269DF9A8B527483EFC1E88713B7E0E166D5BBD0783860C4AF24	AC98A57B67B33002DC1D74B5C460A291AF3F9EE72B7FB8924C859859622CCD51	Main_Modules/WEAPONS_Blessings_Perks.lua:1355	Main_Modules/WEAPONS_Blessings_Perks.lua:1361	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-005	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	74	localization_table	loc_trait_bespoke_warp_charge_power_bonus_desc	00092FBAFEC455CCA30D447DF38ADB5A6DCC6C41B699BC3D2B7FEAB3CEF0C2F9	C83CBEFBD04910A32ABE9A59F2A8B217603CB24059C54A75A303EF53A3E8B5C4	Main_Modules/WEAPONS_Blessings_Perks.lua:1376	Main_Modules/WEAPONS_Blessings_Perks.lua:1381	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-005	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	75	localization_table	loc_trait_bespoke_wind_slash_crits_desc	16D2FEF25ED6EC334862653FA5630BEE935CD8FA3629E35AEBF1C90DF955D08E	AE6B0D0F681212BDE7A12D90D8C10D89EB9B9510F2386155D1DF3E0440E43D1C	Main_Modules/WEAPONS_Blessings_Perks.lua:1396	Main_Modules/WEAPONS_Blessings_Perks.lua:1399	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-005	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	76	localization_table	loc_trait_bespoke_chained_weakspot_hits_vents_warpcharge_desc	F8BE01E5908A2DC0553B82BB20F7713510051A360559B5BAB68A03B3C13EF234	F1C797B99CA452C41BFDEE64A03640574E118403442166BF6A42A53126020AFA	Main_Modules/WEAPONS_Blessings_Perks.lua:1413	Main_Modules/WEAPONS_Blessings_Perks.lua:1418	localization_table	yes	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-006	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	77	localization_table	loc_trait_bespoke_elite_kills_grants_stackable_power_desc	E15680BA3772D9B867DA9D2F2016367C03C084B17F969DC68CB0233E5DD18F6D	C8E2F6E12E73058F988342A7C4AC52E7911DA17C3CBEDCF7F91F4AC42F8416B9	Main_Modules/WEAPONS_Blessings_Perks.lua:1433	Main_Modules/WEAPONS_Blessings_Perks.lua:1438	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-006	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	78	localization_table	loc_trait_bespoke_block_has_chance_to_stun_with_cd_desc	F622AA42BACC7764F389262BF3D6DB4865EED894F5E1C5F2F6D62BA638F14071	86339F00AA04AA46334279F473562C70405D825F9F343B513B7624C007F72442	Main_Modules/WEAPONS_Blessings_Perks.lua:1453	Main_Modules/WEAPONS_Blessings_Perks.lua:1457	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-006	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	79	localization_table	loc_trait_bespoke_damage_bonus_vs_electrocuded_desc	9C560F164F7505DB43FA4CA272B73E58C1922FE7759F9EE6719CE089B5C21729	4F0E750F800066A1B1F99F04DE887ACA30F040EB716FE4A7AEE1931C332A5A1F	Main_Modules/WEAPONS_Blessings_Perks.lua:1471	Main_Modules/WEAPONS_Blessings_Perks.lua:1474	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-006	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	80	localization_table	loc_trait_bespoke_negate_stagger_reduction_on_weakspot_desc	540AF5C2B13095E502EDE6C557610A599796EBC967F7113D7C554E219F2B6312	B3E23721CF77BF67B205B5CA53FF6168E9A0A1FBC1592E20EA8A3D678597AA58	Main_Modules/WEAPONS_Blessings_Perks.lua:1488	Main_Modules/WEAPONS_Blessings_Perks.lua:1493	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-006	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	81	localization_table	loc_trait_bespoke_staggering_hits_has_chance_to_stun_desc	4D34AD693C2F59E2857AF8A81703ECA52A9F853E1195B82239724279102544EA	38BE5085DAE8EE4442A4278CF6F062CFF1CCE11D64524292AD9634ED9D8A5EBC	Main_Modules/WEAPONS_Blessings_Perks.lua:1507	Main_Modules/WEAPONS_Blessings_Perks.lua:1512	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-006	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	82	localization_table	loc_attack_speed_on_perfect_block_desc	A47CBF3E099BE3D17784D46EC1AA66A8BA0B85BEC473FE69AE47A4DE74005AC7	106FA96C2F20744C543A9D16DEB43AAF0B0463A7E9202174A7A9EED9D3F1B2A2	Main_Modules/WEAPONS_Blessings_Perks.lua:1527	Main_Modules/WEAPONS_Blessings_Perks.lua:1532	localization_table	no	yes	yes	yes	KEEP		ED3-WEAPONS-RECHECK-006	match	resolved
Main_Modules/WEAPONS_Blessings_Perks.lua	83	localization_table	loc_chained_weakspot_hits_increase_finesse_and_reduce_overheat_desc	0DAF07F35D17B2C1EDE98F38BB61F46137BDD629904F46306F7C146A8ED6AF24	96B71CA89A77FC3DDA5FFDEFA4B2F73D3753634E23018218F098644231DA8EBA	Main_Modules/WEAPONS_Blessings_Perks.lua:1547	Main_Modules/WEAPONS_Blessings_Perks.lua:1552	localization_table	no	yes	yes	yes	CHANGE	ACCURACY;GRAMMAR	ED3-WEAPONS-RECHECK-006	match	resolved
